customer_id,date,sessions,features_used
CUST0415,2023-12-20,0.63,1
CUST0415,2023-12-23,0.63,4
CUST0415,2023-12-24,0.84,1
CUST0415,2023-12-26,0.17,2
CUST0415,2023-12-28,1.01,3
CUST0415,2023-12-30,0.88,5
CUST0415,2024-01-01,2.2,0
CUST0415,2024-01-02,1.33,3
CUST0415,2024-01-03,1.41,4
CUST0415,2024-01-04,1.11,3
CUST0415,2024-01-06,1.83,3
CUST0415,2024-01-07,1.71,5
CUST0415,2024-01-08,2.15,0
CUST0415,2024-01-11,1.65,2
CUST0415,2024-01-12,2.35,2
CUST0415,2024-01-13,2.08,1
CUST0415,2024-01-15,1.99,3
CUST0415,2024-01-17,0.85,2
CUST0415,2024-01-19,1.21,2
CUST0415,2024-01-21,1.65,4
CUST0415,2024-01-24,2.06,1
CUST0415,2024-01-25,2.43,1
CUST0415,2024-01-26,1.23,0
CUST0415,2024-01-27,2.08,2
CUST0415,2024-01-28,2.6,5
CUST0415,2024-01-29,1.81,2
CUST0415,2024-01-30,2.14,7
CUST0415,2024-01-31,2.46,3
CUST0415,2024-02-03,2.61,6
CUST0415,2024-02-05,1.99,1
CUST0415,2024-02-08,2.65,1
CUST0415,2024-02-09,2.0,3
CUST0415,2024-02-10,2.0,3
CUST0415,2024-02-15,1.23,2
CUST0415,2024-02-16,1.32,3
CUST0415,2024-02-17,0.94,2
CUST0415,2024-02-19,1.59,1
CUST0415,2024-02-20,0.94,1
CUST0415,2024-02-23,1.78,0
CUST0415,2024-02-25,2.21,3
CUST0415,2024-02-26,1.72,1
CUST0415,2024-02-27,1.36,2
CUST0415,2024-03-03,1.71,6
CUST0415,2024-03-04,2.1,2
CUST0415,2024-03-05,2.28,3
CUST0415,2024-03-07,2.08,3
CUST0415,2024-03-08,1.83,4
CUST0415,2024-03-09,1.07,3
CUST0415,2024-03-10,2.11,3
CUST0415,2024-03-11,1.79,3
CUST0415,2024-03-16,2.84,1
CUST0415,2024-03-19,2.09,2
CUST0415,2024-03-21,2.01,3
CUST0415,2024-03-22,1.86,3
CUST0415,2024-03-26,0.86,0
CUST0415,2024-03-28,1.55,5
CUST0415,2024-03-29,1.62,3
CUST0415,2024-04-01,2.13,4
CUST0415,2024-04-07,1.6,1
CUST0415,2024-04-08,1.99,3
CUST0415,2024-04-12,1.92,2
CUST0415,2024-04-13,0.63,2
CUST0415,2024-04-14,1.93,3
CUST0415,2024-04-17,1.25,2
CUST0415,2024-04-23,1.95,4
CUST0415,2024-04-26,1.89,5
CUST0415,2024-04-27,1.35,5
CUST0415,2024-05-04,0.71,0
CUST0415,2024-05-07,1.93,1
CUST0415,2024-05-09,2.33,1
CUST0415,2024-05-10,1.15,1
CUST0415,2024-05-12,1.95,3
CUST0415,2024-05-13,1.85,2
CUST0415,2024-05-14,2.47,4
CUST0415,2024-05-17,1.65,4
CUST0415,2024-05-18,0.88,0
CUST0415,2024-05-19,2.68,1
CUST0415,2024-05-22,1.88,3
CUST0415,2024-05-23,2.2,1
CUST0415,2024-05-25,1.09,0
CUST0415,2024-05-26,2.64,1
CUST0415,2024-05-27,0.4,5
CUST0415,2024-05-28,0.78,1
CUST0415,2024-05-31,1.53,3
CUST0415,2024-06-02,1.45,6
CUST0415,2024-06-04,1.21,1
CUST0415,2024-06-05,1.3,1
CUST0415,2024-06-07,1.11,3
CUST0415,2024-06-08,1.31,3
CUST0415,2024-06-10,1.81,1
CUST0415,2024-06-11,1.37,2
CUST0415,2024-06-14,1.16,1
CUST0415,2024-06-15,1.8,5
CUST0415,2024-06-17,1.88,4
CUST0415,2024-06-18,2.45,2
CUST0415,2024-06-21,1.31,4
CUST0415,2024-06-22,2.03,3
CUST0415,2024-06-23,1.91,2
CUST0415,2024-06-25,1.37,3
CUST0415,2024-06-27,2.06,5
CUST0415,2024-06-30,0.88,4
CUST0416,2023-07-12,4.16,3
CUST0416,2023-07-21,3.04,3
CUST0416,2023-07-24,3.79,0
CUST0416,2023-07-25,3.0,4
CUST0416,2023-07-26,2.65,3
CUST0416,2023-07-27,3.34,5
CUST0416,2023-07-28,4.38,3
CUST0416,2023-07-29,3.38,3
CUST0416,2023-08-02,5.16,3
CUST0416,2023-08-03,4.69,2
CUST0416,2023-08-04,5.5,2
CUST0416,2023-08-06,6.71,2
CUST0416,2023-08-13,9.02,7
CUST0417,2024-01-30,1.72,1
CUST0417,2024-01-31,2.68,4
CUST0417,2024-02-01,2.27,2
CUST0417,2024-02-03,2.39,1
CUST0417,2024-02-05,2.25,2
CUST0417,2024-02-08,1.97,2
CUST0417,2024-02-09,2.19,1
CUST0417,2024-02-12,2.44,2
CUST0417,2024-02-13,1.9,0
CUST0417,2024-02-15,2.72,2
CUST0417,2024-02-22,1.9,2
CUST0417,2024-02-24,3.09,3
CUST0417,2024-02-25,2.9,6
CUST0417,2024-02-26,2.12,1
CUST0417,2024-02-29,2.66,2
CUST0417,2024-03-01,2.72,4
CUST0417,2024-03-02,2.27,2
CUST0417,2024-03-03,2.8,4
CUST0417,2024-03-04,1.47,3
CUST0417,2024-03-07,1.92,6
CUST0417,2024-03-09,1.93,3
CUST0417,2024-03-15,2.33,5
CUST0417,2024-03-19,1.76,5
CUST0417,2024-03-20,2.73,0
CUST0417,2024-03-22,1.85,3
CUST0417,2024-03-27,1.59,4
CUST0417,2024-03-28,1.79,1
CUST0417,2024-03-29,3.12,3
CUST0417,2024-03-31,2.6,3
CUST0417,2024-04-03,2.22,1
CUST0417,2024-04-04,1.62,2
CUST0417,2024-04-06,0.69,1
CUST0417,2024-04-07,3.19,2
CUST0417,2024-04-08,2.64,2
CUST0417,2024-04-10,1.76,0
CUST0417,2024-04-14,2.5,5
CUST0417,2024-04-15,2.17,2
CUST0417,2024-04-22,1.4,4
CUST0417,2024-04-24,2.26,8
CUST0417,2024-04-28,2.07,2
CUST0417,2024-04-29,3.24,2
CUST0417,2024-04-30,2.75,2
CUST0417,2024-05-01,1.83,2
CUST0417,2024-05-02,2.48,3
CUST0417,2024-05-03,2.06,1
CUST0417,2024-05-04,2.29,0
CUST0417,2024-05-05,2.79,3
CUST0417,2024-05-09,2.06,4
CUST0417,2024-05-10,1.72,3
CUST0417,2024-05-11,2.75,4
CUST0417,2024-05-14,2.47,6
CUST0417,2024-05-15,2.36,2
CUST0417,2024-05-17,1.95,5
CUST0417,2024-05-23,2.47,2
CUST0417,2024-05-24,1.61,3
CUST0417,2024-05-25,2.03,4
CUST0417,2024-05-27,2.1,4
CUST0417,2024-05-28,2.41,9
CUST0417,2024-05-31,2.3,7
CUST0417,2024-06-02,1.99,5
CUST0417,2024-06-03,2.28,3
CUST0417,2024-06-04,2.03,1
CUST0417,2024-06-06,2.87,1
CUST0417,2024-06-07,1.42,2
CUST0417,2024-06-09,2.62,5
CUST0417,2024-06-10,1.76,3
CUST0417,2024-06-11,2.14,4
CUST0417,2024-06-12,2.25,3
CUST0417,2024-06-13,3.03,5
CUST0417,2024-06-14,2.49,2
CUST0417,2024-06-15,1.91,5
CUST0417,2024-06-16,2.59,2
CUST0417,2024-06-18,2.69,7
CUST0417,2024-06-20,3.31,3
CUST0417,2024-06-21,1.6,3
CUST0417,2024-06-22,1.9,5
CUST0417,2024-06-23,1.85,1
CUST0417,2024-06-24,2.02,4
CUST0417,2024-06-25,2.1,1
CUST0417,2024-06-26,1.89,3
CUST0417,2024-06-27,1.63,2
CUST0417,2024-06-28,2.65,3
CUST0417,2024-06-30,2.18,4
CUST0418,2023-08-13,2.58,1
CUST0418,2023-08-14,3.19,2
CUST0418,2023-08-15,2.77,6
CUST0418,2023-08-16,2.3,3
CUST0418,2023-08-18,2.59,2
CUST0418,2023-08-19,2.26,4
CUST0418,2023-08-21,2.19,1
CUST0418,2023-08-22,1.85,1
CUST0418,2023-08-24,2.47,4
CUST0418,2023-08-25,2.93,4
CUST0418,2023-08-27,1.66,0
CUST0418,2023-08-30,2.73,4
CUST0418,2023-09-01,3.31,0
CUST0418,2023-09-03,3.51,6
CUST0418,2023-09-04,2.32,3
CUST0418,2023-09-05,3.72,1
CUST0418,2023-09-06,4.34,6
CUST0418,2023-09-07,2.12,6
CUST0418,2023-09-08,3.39,1
CUST0418,2023-09-09,2.82,1
CUST0418,2023-09-10,3.03,2
CUST0418,2023-09-11,2.86,2
CUST0418,2023-09-13,2.97,3
CUST0418,2023-09-14,2.15,4
CUST0418,2023-09-16,3.08,1
CUST0418,2023-09-17,3.42,1
CUST0418,2023-09-18,2.39,0
CUST0418,2023-09-19,3.33,4
CUST0418,2023-09-22,2.93,3
CUST0418,2023-09-23,1.98,3
CUST0418,2023-09-24,2.17,4
CUST0418,2023-09-26,3.13,2
CUST0418,2023-09-27,3.24,4
CUST0418,2023-09-28,2.03,1
CUST0418,2023-09-30,1.81,1
CUST0418,2023-10-02,3.24,3
CUST0418,2023-10-03,2.68,3
CUST0418,2023-10-04,2.98,5
CUST0418,2023-10-05,2.24,0
CUST0418,2023-10-06,3.17,4
CUST0418,2023-10-07,3.32,4
CUST0418,2023-10-08,3.5,5
CUST0418,2023-10-09,2.65,2
CUST0418,2023-10-11,2.56,3
CUST0418,2023-10-13,2.38,3
CUST0418,2023-10-14,2.91,2
CUST0418,2023-10-15,2.9,3
CUST0418,2023-10-19,2.8,3
CUST0418,2023-10-20,3.46,0
CUST0418,2023-10-21,3.45,3
CUST0418,2023-10-27,3.84,2
CUST0418,2023-10-31,2.62,2
CUST0418,2023-11-01,3.71,3
CUST0418,2023-11-02,2.36,3
CUST0418,2023-11-04,3.0,2
CUST0418,2023-11-05,2.31,3
CUST0418,2023-11-06,2.92,2
CUST0418,2023-11-08,2.67,4
CUST0418,2023-11-11,2.39,5
CUST0418,2023-11-12,2.35,2
CUST0418,2023-11-13,2.4,3
CUST0418,2023-11-14,3.83,2
CUST0418,2023-11-15,3.21,5
CUST0418,2023-11-17,2.39,5
CUST0418,2023-11-19,3.6,4
CUST0418,2023-11-20,3.18,5
CUST0418,2023-11-24,3.18,1
CUST0418,2023-11-28,3.72,1
CUST0418,2023-11-29,3.3,4
CUST0418,2023-12-02,2.7,5
CUST0418,2023-12-04,3.75,4
CUST0418,2023-12-06,3.35,6
CUST0418,2023-12-07,3.54,2
CUST0418,2023-12-08,3.04,1
CUST0418,2023-12-10,3.2,2
CUST0418,2023-12-11,1.95,3
CUST0418,2023-12-14,1.56,3
CUST0418,2023-12-17,2.16,1
CUST0418,2023-12-19,2.59,5
CUST0418,2023-12-21,1.58,2
CUST0418,2023-12-23,0.35,1
CUST0418,2023-12-25,0.9,0
CUST0418,2023-12-29,1.77,3
CUST0418,2023-12-30,1.36,3
CUST0418,2023-12-31,1.24,1
CUST0418,2024-01-01,3.05,0
CUST0418,2024-01-02,3.89,1
CUST0418,2024-01-03,3.21,2
CUST0418,2024-01-04,3.24,5
CUST0418,2024-01-09,2.51,2
CUST0418,2024-01-10,3.44,4
CUST0418,2024-01-11,2.93,2
CUST0418,2024-01-12,3.37,4
CUST0418,2024-01-13,2.96,2
CUST0418,2024-01-14,2.63,5
CUST0418,2024-01-15,3.47,4
CUST0418,2024-01-16,2.52,2
CUST0418,2024-01-17,2.92,2
CUST0418,2024-01-19,2.98,3
CUST0418,2024-01-20,2.58,3
CUST0418,2024-01-21,3.31,0
CUST0418,2024-01-22,2.41,2
CUST0418,2024-01-23,3.33,3
CUST0418,2024-01-24,1.81,3
CUST0418,2024-01-25,2.75,2
CUST0418,2024-01-27,2.22,4
CUST0418,2024-01-28,2.51,0
CUST0418,2024-01-29,2.79,5
CUST0418,2024-01-31,2.52,3
CUST0418,2024-02-01,3.32,1
CUST0418,2024-02-02,3.44,3
CUST0418,2024-02-04,2.13,2
CUST0418,2024-02-05,3.11,3
CUST0418,2024-02-07,3.22,1
CUST0418,2024-02-08,3.12,2
CUST0418,2024-02-09,2.93,2
CUST0418,2024-02-11,2.71,4
CUST0418,2024-02-12,2.88,5
CUST0418,2024-02-17,2.6,1
CUST0418,2024-02-20,3.82,5
CUST0418,2024-02-21,2.61,1
CUST0418,2024-02-25,2.65,1
CUST0418,2024-02-27,2.78,1
CUST0418,2024-02-29,3.31,7
CUST0418,2024-03-01,2.45,1
CUST0418,2024-03-02,1.92,3
CUST0418,2024-03-03,2.99,3
CUST0418,2024-03-04,2.91,2
CUST0418,2024-03-05,3.11,3
CUST0418,2024-03-08,2.84,2
CUST0418,2024-03-09,2.27,3
CUST0418,2024-03-10,2.71,1
CUST0418,2024-03-11,3.38,3
CUST0418,2024-03-14,2.5,5
CUST0418,2024-03-19,3.48,3
CUST0418,2024-03-20,3.63,3
CUST0418,2024-03-22,2.42,2
CUST0418,2024-03-27,2.56,3
CUST0418,2024-04-03,2.73,0
CUST0418,2024-04-05,2.91,5
CUST0418,2024-04-07,2.35,2
CUST0418,2024-04-08,3.23,3
CUST0418,2024-04-09,3.42,4
CUST0418,2024-04-11,3.57,3
CUST0418,2024-04-12,2.86,3
CUST0418,2024-04-13,2.4,3
CUST0418,2024-04-14,3.36,2
CUST0418,2024-04-15,3.92,6
CUST0418,2024-04-17,3.72,4
CUST0418,2024-04-18,3.25,3
CUST0418,2024-04-19,2.83,2
CUST0418,2024-04-20,3.45,5
CUST0418,2024-04-21,3.44,4
CUST0418,2024-04-23,3.48,1
CUST0418,2024-04-25,3.31,3
CUST0418,2024-04-26,2.55,8
CUST0418,2024-04-28,3.28,4
CUST0418,2024-04-30,3.29,4
CUST0418,2024-05-01,2.57,2
CUST0418,2024-05-03,3.05,6
CUST0418,2024-05-04,3.26,2
CUST0418,2024-05-11,2.17,1
CUST0418,2024-05-14,2.76,2
CUST0418,2024-05-15,1.58,1
CUST0418,2024-05-17,2.7,3
CUST0418,2024-05-21,2.66,4
CUST0418,2024-05-24,2.94,2
CUST0418,2024-05-27,2.46,3
CUST0418,2024-05-28,2.77,3
CUST0418,2024-05-29,2.27,1
CUST0418,2024-06-01,2.46,3
CUST0418,2024-06-02,2.87,4
CUST0418,2024-06-03,3.0,3
CUST0418,2024-06-05,2.66,2
CUST0418,2024-06-09,3.05,2
CUST0418,2024-06-10,2.57,2
CUST0418,2024-06-11,2.68,4
CUST0418,2024-06-14,1.95,2
CUST0418,2024-06-17,2.71,1
CUST0418,2024-06-19,1.43,3
CUST0418,2024-06-20,3.29,5
CUST0418,2024-06-21,1.91,1
CUST0418,2024-06-22,3.67,1
CUST0418,2024-06-23,1.68,4
CUST0418,2024-06-25,2.75,2
CUST0418,2024-06-28,3.18,2
CUST0418,2024-06-29,3.42,2
CUST0418,2024-06-30,2.74,5
CUST0419,2024-01-04,2.1,1
CUST0419,2024-01-07,1.9,4
CUST0419,2024-01-08,1.73,1
CUST0419,2024-01-12,1.56,0
CUST0419,2024-01-13,1.62,2
CUST0419,2024-01-14,0.63,2
CUST0419,2024-01-15,2.12,4
CUST0419,2024-01-17,2.01,3
CUST0419,2024-01-18,1.42,1
CUST0419,2024-01-19,1.92,2
CUST0419,2024-01-20,1.94,5
CUST0419,2024-01-22,1.64,2
CUST0419,2024-01-24,1.35,1
CUST0419,2024-01-26,2.78,3
CUST0419,2024-01-29,1.85,2
CUST0419,2024-01-30,2.52,3
CUST0419,2024-01-31,2.83,9
CUST0419,2024-02-04,3.17,5
CUST0419,2024-02-05,3.47,0
CUST0419,2024-02-06,2.66,0
CUST0419,2024-02-08,4.01,2
CUST0419,2024-02-10,3.96,3
CUST0419,2024-02-14,4.8,3
CUST0419,2024-02-15,4.43,1
CUST0419,2024-02-18,4.37,1
CUST0419,2024-02-19,5.82,5
CUST0419,2024-02-20,6.24,4
CUST0419,2024-02-21,5.57,5
CUST0419,2024-02-22,5.86,2
CUST0420,2023-05-26,2.79,1
CUST0420,2023-05-31,2.22,1
CUST0420,2023-06-01,1.82,4
CUST0420,2023-06-02,1.85,3
CUST0420,2023-06-03,2.92,1
CUST0420,2023-06-09,1.67,1
CUST0420,2023-06-14,1.63,2
CUST0420,2023-06-17,2.3,3
CUST0420,2023-06-19,2.02,2
CUST0420,2023-06-21,1.4,4
CUST0420,2023-06-22,2.63,2
CUST0420,2023-06-24,1.3,4
CUST0420,2023-06-28,2.42,3
CUST0420,2023-06-29,2.42,3
CUST0420,2023-07-01,3.01,5
CUST0420,2023-07-04,2.39,5
CUST0420,2023-07-06,2.2,3
CUST0420,2023-07-08,1.54,1
CUST0420,2023-07-10,2.89,6
CUST0420,2023-07-11,3.53,0
CUST0420,2023-07-12,2.35,0
CUST0420,2023-07-13,1.74,4
CUST0420,2023-07-15,2.4,5
CUST0420,2023-07-16,2.01,1
CUST0420,2023-07-17,2.92,4
CUST0420,2023-07-18,1.9,2
CUST0420,2023-07-20,1.46,2
CUST0420,2023-07-23,1.8,3
CUST0420,2023-07-24,2.76,3
CUST0420,2023-07-25,2.84,4
CUST0420,2023-07-27,2.31,3
CUST0420,2023-07-28,2.02,1
CUST0420,2023-08-01,1.71,4
CUST0420,2023-08-04,1.75,2
CUST0420,2023-08-05,1.57,2
CUST0420,2023-08-09,2.28,1
CUST0420,2023-08-12,2.63,5
CUST0420,2023-08-15,2.4,4
CUST0420,2023-08-17,2.44,2
CUST0420,2023-08-19,0.88,3
CUST0420,2023-08-20,2.65,9
CUST0420,2023-08-22,1.43,4
CUST0420,2023-08-25,1.41,1
CUST0420,2023-08-27,2.05,1
CUST0420,2023-08-28,0.71,3
CUST0420,2023-08-29,1.32,2
CUST0420,2023-09-02,2.02,3
CUST0420,2023-09-04,1.79,6
CUST0420,2023-09-05,3.2,0
CUST0420,2023-09-09,2.42,3
CUST0420,2023-09-10,2.56,1
CUST0420,2023-09-11,0.54,1
CUST0420,2023-09-12,1.87,0
CUST0420,2023-09-14,2.62,1
CUST0420,2023-09-15,2.83,3
CUST0420,2023-09-16,3.12,3
CUST0420,2023-09-19,2.73,6
CUST0420,2023-09-20,2.63,2
CUST0420,2023-09-21,2.7,2
CUST0420,2023-09-23,2.29,5
CUST0420,2023-09-27,2.01,1
CUST0420,2023-10-03,2.0,4
CUST0420,2023-10-05,1.99,6
CUST0420,2023-10-06,2.8,3
CUST0420,2023-10-07,2.83,2
CUST0420,2023-10-08,2.68,4
CUST0420,2023-10-09,2.51,5
CUST0420,2023-10-10,2.55,3
CUST0420,2023-10-12,2.57,5
CUST0420,2023-10-15,2.32,5
CUST0420,2023-10-16,1.59,3
CUST0420,2023-10-18,1.75,4
CUST0420,2023-10-19,3.04,2
CUST0420,2023-10-20,3.0,2
CUST0420,2023-10-21,2.53,2
CUST0420,2023-10-23,2.13,1
CUST0420,2023-10-24,2.52,0
CUST0420,2023-10-25,2.67,3
CUST0420,2023-10-26,2.65,0
CUST0420,2023-10-27,2.6,6
CUST0420,2023-11-01,2.14,3
CUST0420,2023-11-02,2.05,1
CUST0420,2023-11-05,1.48,5
CUST0420,2023-11-07,2.77,2
CUST0420,2023-11-11,0.76,2
CUST0420,2023-11-17,2.11,0
CUST0420,2023-11-22,2.15,3
CUST0420,2023-11-27,2.1,2
CUST0420,2023-11-29,2.11,6
CUST0420,2023-12-03,1.91,1
CUST0420,2023-12-04,2.05,4
CUST0420,2023-12-06,2.27,2
CUST0420,2023-12-08,1.47,1
CUST0420,2023-12-09,2.17,2
CUST0420,2023-12-10,1.84,2
CUST0420,2023-12-12,2.35,4
CUST0420,2023-12-13,1.87,5
CUST0420,2023-12-14,2.11,4
CUST0420,2023-12-16,3.2,0
CUST0420,2023-12-17,4.01,3
CUST0420,2023-12-18,1.97,2
CUST0420,2023-12-19,3.07,6
CUST0420,2023-12-20,0.42,3
CUST0420,2023-12-21,1.1,2
CUST0420,2023-12-23,0.98,1
CUST0420,2023-12-24,0.22,1
CUST0420,2023-12-26,1.14,5
CUST0420,2023-12-28,1.35,3
CUST0420,2023-12-29,1.25,5
CUST0420,2023-12-31,1.74,6
CUST0420,2024-01-02,2.14,2
CUST0420,2024-01-11,3.37,3
CUST0420,2024-01-13,1.64,2
CUST0420,2024-01-14,2.31,5
CUST0420,2024-01-17,3.71,2
CUST0420,2024-01-19,2.4,4
CUST0420,2024-01-22,2.63,2
CUST0420,2024-01-23,2.37,0
CUST0420,2024-01-24,1.76,0
CUST0420,2024-01-28,1.77,4
CUST0420,2024-01-30,2.68,3
CUST0420,2024-02-01,2.55,4
CUST0420,2024-02-03,2.61,3
CUST0420,2024-02-07,3.12,4
CUST0420,2024-02-10,2.2,3
CUST0420,2024-02-14,3.04,3
CUST0420,2024-02-15,2.46,3
CUST0420,2024-02-16,2.33,2
CUST0420,2024-02-17,2.7,3
CUST0420,2024-02-18,2.74,4
CUST0420,2024-02-19,3.17,3
CUST0420,2024-02-20,2.65,5
CUST0420,2024-02-22,2.35,5
CUST0420,2024-02-24,2.21,3
CUST0420,2024-02-25,1.48,1
CUST0420,2024-02-26,2.48,5
CUST0420,2024-02-27,2.41,3
CUST0420,2024-02-28,2.33,2
CUST0420,2024-02-29,1.7,6
CUST0420,2024-03-04,1.76,3
CUST0420,2024-03-05,2.27,2
CUST0420,2024-03-09,2.11,6
CUST0420,2024-03-11,1.05,2
CUST0420,2024-03-13,2.7,2
CUST0420,2024-03-14,1.63,3
CUST0420,2024-03-15,2.07,3
CUST0420,2024-03-16,1.05,0
CUST0420,2024-03-18,2.59,0
CUST0420,2024-03-19,1.87,3
CUST0420,2024-03-21,2.52,4
CUST0420,2024-03-22,2.17,2
CUST0420,2024-03-26,2.61,0
CUST0420,2024-03-27,2.92,3
CUST0420,2024-03-31,2.57,0
CUST0420,2024-04-03,2.63,3
CUST0420,2024-04-04,2.18,0
CUST0420,2024-04-07,2.2,3
CUST0420,2024-04-08,3.18,5
CUST0420,2024-04-09,2.29,3
CUST0420,2024-04-10,2.09,4
CUST0420,2024-04-14,2.8,1
CUST0420,2024-04-15,1.57,0
CUST0420,2024-04-20,2.64,5
CUST0420,2024-04-21,1.94,2
CUST0420,2024-04-22,1.92,0
CUST0420,2024-04-23,2.22,3
CUST0420,2024-04-24,2.07,1
CUST0420,2024-04-25,1.81,1
CUST0420,2024-04-30,1.9,3
CUST0420,2024-05-04,2.68,2
CUST0420,2024-05-06,2.92,3
CUST0420,2024-05-08,1.36,6
CUST0420,2024-05-09,2.5,2
CUST0420,2024-05-10,1.97,1
CUST0420,2024-05-11,1.63,2
CUST0420,2024-05-14,0.94,1
CUST0420,2024-05-17,2.39,2
CUST0420,2024-05-19,2.28,3
CUST0420,2024-05-21,3.27,4
CUST0420,2024-05-24,2.07,1
CUST0420,2024-05-25,2.9,1
CUST0420,2024-05-26,2.48,2
CUST0420,2024-05-27,2.18,2
CUST0420,2024-05-28,2.21,0
CUST0420,2024-05-29,1.75,4
CUST0420,2024-05-31,2.23,2
CUST0420,2024-06-02,3.18,3
CUST0420,2024-06-04,2.56,1
CUST0420,2024-06-05,2.35,4
CUST0420,2024-06-06,2.26,4
CUST0420,2024-06-08,2.56,2
CUST0420,2024-06-09,2.33,7
CUST0420,2024-06-11,1.92,3
CUST0420,2024-06-15,2.49,1
CUST0420,2024-06-16,2.04,4
CUST0420,2024-06-17,2.65,7
CUST0420,2024-06-19,2.22,1
CUST0420,2024-06-20,2.34,2
CUST0420,2024-06-21,2.83,2
CUST0420,2024-06-23,1.93,0
CUST0420,2024-06-24,3.16,5
CUST0420,2024-06-25,2.49,3
CUST0420,2024-06-27,2.04,5
CUST0420,2024-06-28,1.61,5
CUST0420,2024-06-29,2.6,3
CUST0420,2024-06-30,2.44,6
CUST0421,2023-10-03,5.1,1
CUST0421,2023-10-08,3.51,6
CUST0421,2023-10-09,3.82,1
CUST0421,2023-10-12,3.88,3
CUST0421,2023-10-13,3.74,3
CUST0421,2023-10-15,4.31,5
CUST0421,2023-10-17,4.2,2
CUST0421,2023-10-18,2.97,4
CUST0421,2023-10-19,4.45,1
CUST0421,2023-10-20,4.53,3
CUST0421,2023-10-21,4.44,4
CUST0421,2023-10-23,5.43,5
CUST0421,2023-10-24,3.51,2
CUST0421,2023-10-26,4.75,7
CUST0421,2023-10-28,4.35,1
CUST0421,2023-10-29,4.72,4
CUST0421,2023-10-30,4.32,3
CUST0421,2023-11-01,3.83,4
CUST0421,2023-11-02,3.2,2
CUST0421,2023-11-03,3.79,5
CUST0421,2023-11-04,3.97,0
CUST0421,2023-11-06,3.89,5
CUST0421,2023-11-07,3.9,5
CUST0421,2023-11-09,4.77,4
CUST0421,2023-11-10,3.62,3
CUST0421,2023-11-12,3.97,0
CUST0421,2023-11-13,3.88,3
CUST0421,2023-11-14,4.27,3
CUST0421,2023-11-15,4.37,5
CUST0421,2023-11-16,3.92,4
CUST0421,2023-11-17,3.92,5
CUST0421,2023-11-19,4.55,7
CUST0421,2023-11-20,4.67,4
CUST0421,2023-11-21,3.93,2
CUST0421,2023-11-23,4.32,3
CUST0421,2023-11-26,4.18,3
CUST0421,2023-11-27,4.71,3
CUST0421,2023-11-28,4.38,5
CUST0421,2023-12-04,4.16,3
CUST0421,2023-12-05,4.01,5
CUST0421,2023-12-06,4.54,4
CUST0421,2023-12-09,4.44,5
CUST0421,2023-12-11,3.64,2
CUST0421,2023-12-12,3.66,0
CUST0421,2023-12-13,4.09,0
CUST0421,2023-12-15,4.92,6
CUST0421,2023-12-16,4.29,5
CUST0421,2023-12-18,3.56,7
CUST0421,2023-12-19,4.01,0
CUST0421,2023-12-21,1.57,1
CUST0421,2023-12-22,1.75,2
CUST0421,2023-12-23,1.82,0
CUST0421,2023-12-24,1.64,7
CUST0421,2023-12-25,2.28,3
CUST0421,2023-12-26,2.02,2
CUST0421,2023-12-27,1.89,5
CUST0421,2023-12-30,2.32,4
CUST0421,2023-12-31,1.32,2
CUST0421,2024-01-01,4.49,4
CUST0421,2024-01-03,3.91,2
CUST0421,2024-01-05,5.0,5
CUST0421,2024-01-06,4.91,2
CUST0421,2024-01-11,4.32,7
CUST0421,2024-01-12,4.28,3
CUST0421,2024-01-13,4.89,4
CUST0421,2024-01-15,4.24,2
CUST0421,2024-01-16,3.56,3
CUST0421,2024-01-18,3.3,1
CUST0421,2024-01-21,4.08,3
CUST0421,2024-01-22,4.17,5
CUST0421,2024-01-23,4.01,3
CUST0421,2024-01-25,4.01,4
CUST0421,2024-01-26,4.53,2
CUST0421,2024-01-28,3.62,3
CUST0421,2024-01-29,5.16,4
CUST0421,2024-01-30,3.63,1
CUST0421,2024-01-31,3.82,2
CUST0421,2024-02-01,4.12,3
CUST0421,2024-02-02,3.73,0
CUST0421,2024-02-03,4.29,2
CUST0421,2024-02-04,3.35,4
CUST0421,2024-02-05,3.31,3
CUST0421,2024-02-07,4.66,0
CUST0421,2024-02-09,4.01,3
CUST0421,2024-02-11,4.14,3
CUST0421,2024-02-13,4.27,2
CUST0421,2024-02-14,4.6,2
CUST0421,2024-02-16,3.14,5
CUST0421,2024-02-17,4.33,0
CUST0421,2024-02-18,3.83,1
CUST0421,2024-02-20,3.18,3
CUST0421,2024-02-22,4.89,1
CUST0421,2024-02-23,4.04,3
CUST0421,2024-02-24,4.16,6
CUST0421,2024-02-26,3.78,3
CUST0421,2024-02-27,4.99,2
CUST0421,2024-02-28,4.54,6
CUST0421,2024-02-29,4.73,6
CUST0421,2024-03-04,3.58,3
CUST0421,2024-03-05,4.07,4
CUST0421,2024-03-08,3.31,1
CUST0421,2024-03-11,3.13,5
CUST0421,2024-03-12,4.55,5
CUST0421,2024-03-14,4.91,2
CUST0421,2024-03-15,2.16,5
CUST0421,2024-03-17,4.26,6
CUST0421,2024-03-18,4.17,6
CUST0421,2024-03-22,5.24,6
CUST0421,2024-03-25,4.3,6
CUST0421,2024-03-26,3.0,4
CUST0421,2024-03-27,3.55,4
CUST0421,2024-03-28,4.88,6
CUST0421,2024-03-31,3.32,2
CUST0421,2024-04-01,4.04,4
CUST0421,2024-04-02,4.26,4
CUST0421,2024-04-03,4.41,0
