billing_id,customer_id,billing_date,amount_usd
BL01270,CUST0238,2024-05-22,12.0
BL01271,CUST0238,2024-06-21,12.0
BL01272,CUST0240,2023-08-13,49.0
BL01273,CUST0240,2023-09-12,63.7
BL01274,CUST0241,2023-01-15,49.0
BL01275,CUST0241,2023-02-14,49.0
BL01276,CUST0241,2023-03-16,49.0
BL01277,CUST0241,2023-04-15,49.0
BL01278,CUST0241,2023-05-15,49.0
BL01279,CUST0241,2023-06-14,49.0
BL01280,CUST0241,2023-07-14,49.0
BL01281,CUST0241,2023-08-13,49.0
BL01282,CUST0241,2023-09-12,63.7
BL01283,CUST0241,2023-10-12,63.7
BL01284,CUST0241,2023-11-11,63.7
BL01285,CUST0241,2023-12-11,63.7
BL01286,CUST0241,2024-01-10,63.7
BL01287,CUST0241,2024-02-09,63.7
BL01288,CUST0241,2024-03-10,63.7
BL01289,CUST0241,2024-04-09,63.7
BL01290,CUST0241,2024-05-09,63.7
BL01291,CUST0241,2024-06-08,63.7
BL01292,CUST0245,2024-04-22,12.0
BL01293,CUST0245,2024-05-22,12.0
BL01294,CUST0245,2024-06-21,12.0
BL01295,CUST0246,2024-03-03,12.0
BL01296,CUST0246,2024-04-02,12.0
BL01297,CUST0246,2024-05-02,12.0
BL01298,CUST0246,2024-06-01,12.0
BL01299,CUST0247,2023-08-22,12.0
BL01300,CUST0247,2023-09-21,12.0
BL01301,CUST0247,2023-10-21,12.0
BL01302,CUST0247,2023-11-20,12.0
BL01303,CUST0247,2023-12-20,12.0
BL01304,CUST0247,2024-01-19,12.0
BL01305,CUST0247,2024-02-18,12.0
BL01306,CUST0247,2024-03-19,12.0
BL01307,CUST0247,2024-04-18,12.0
BL01308,CUST0247,2024-05-18,12.0
BL01309,CUST0247,2024-06-17,12.0
BL01310,CUST0248,2024-04-16,12.0
BL01311,CUST0248,2024-05-16,12.0
BL01312,CUST0248,2024-06-15,12.0
BL01313,CUST0249,2023-05-22,12.0
BL01314,CUST0249,2023-06-21,12.0
BL01315,CUST0249,2023-07-21,12.0
BL01316,CUST0249,2023-08-20,12.0
BL01317,CUST0249,2023-09-19,12.0
BL01318,CUST0249,2023-10-19,12.0
BL01319,CUST0249,2023-11-18,12.0
BL01320,CUST0249,2023-12-18,12.0
BL01321,CUST0249,2024-01-17,12.0
BL01322,CUST0249,2024-02-16,12.0
BL01323,CUST0249,2024-03-17,12.0
BL01324,CUST0249,2024-04-16,12.0
BL01325,CUST0249,2024-05-16,12.0
BL01326,CUST0249,2024-06-15,12.0
BL01327,CUST0250,2024-04-23,12.0
BL01328,CUST0250,2024-05-23,12.0
BL01329,CUST0250,2024-06-22,12.0
BL01330,CUST0251,2023-05-25,12.0
BL01331,CUST0251,2023-06-24,12.0
BL01332,CUST0251,2023-07-24,12.0
BL01333,CUST0251,2023-08-23,12.0
BL01334,CUST0251,2023-09-22,12.0
BL01335,CUST0251,2023-10-22,12.0
BL01336,CUST0251,2023-11-21,12.0
BL01337,CUST0251,2023-12-21,12.0
BL01338,CUST0251,2024-01-20,12.0
BL01339,CUST0251,2024-02-19,12.0
BL01340,CUST0252,2023-08-17,12.0
BL01341,CUST0252,2023-09-16,12.0
BL01342,CUST0252,2023-10-16,12.0
BL01343,CUST0252,2023-11-15,12.0
BL01344,CUST0252,2023-12-15,12.0
BL01345,CUST0252,2024-01-14,12.0
BL01346,CUST0252,2024-02-13,12.0
BL01347,CUST0252,2024-03-14,12.0
BL01348,CUST0252,2024-04-13,12.0
BL01349,CUST0252,2024-05-13,12.0
BL01350,CUST0252,2024-06-12,12.0
BL01351,CUST0253,2023-10-10,12.0
BL01352,CUST0253,2023-11-09,12.0
BL01353,CUST0253,2023-12-09,12.0
BL01354,CUST0253,2024-01-08,12.0
BL01355,CUST0253,2024-02-07,12.0
BL01356,CUST0253,2024-03-08,12.0
BL01357,CUST0253,2024-04-07,12.0
BL01358,CUST0253,2024-05-07,12.0
BL01359,CUST0253,2024-06-06,12.0
BL01360,CUST0255,2023-05-03,12.0
BL01361,CUST0257,2024-04-12,63.7
BL01362,CUST0258,2024-02-10,63.7
BL01363,CUST0258,2024-03-11,63.7
BL01364,CUST0258,2024-04-10,63.7
BL01365,CUST0258,2024-05-10,63.7
BL01366,CUST0258,2024-06-09,63.7
BL01367,CUST0260,2024-03-23,63.7
BL01368,CUST0260,2024-04-22,63.7
BL01369,CUST0260,2024-05-22,63.7
BL01370,CUST0260,2024-06-21,63.7
BL01371,CUST0261,2024-04-11,12.0
BL01372,CUST0261,2024-05-11,12.0
BL01373,CUST0261,2024-06-10,12.0
BL01374,CUST0262,2024-03-21,12.0
BL01375,CUST0262,2024-04-20,12.0
BL01376,CUST0262,2024-05-20,12.0
BL01377,CUST0262,2024-06-19,12.0
BL01378,CUST0263,2023-08-29,12.0
BL01379,CUST0263,2023-09-28,12.0
BL01380,CUST0263,2023-10-28,12.0
BL01381,CUST0263,2023-11-27,12.0
BL01382,CUST0263,2023-12-27,12.0
BL01383,CUST0263,2024-01-26,12.0
BL01384,CUST0263,2024-02-25,12.0
BL01385,CUST0263,2024-03-26,12.0
BL01386,CUST0263,2024-04-25,12.0
BL01387,CUST0263,2024-05-25,12.0
BL01388,CUST0263,2024-06-24,12.0
BL01389,CUST0264,2023-11-16,12.0
BL01390,CUST0264,2023-12-16,12.0
BL01391,CUST0264,2024-01-15,12.0
BL01392,CUST0264,2024-02-14,12.0
BL01393,CUST0264,2024-03-15,12.0
BL01394,CUST0264,2024-04-14,12.0
BL01395,CUST0264,2024-05-14,12.0
BL01396,CUST0264,2024-06-13,12.0
BL01397,CUST0265,2024-03-12,12.0
BL01398,CUST0265,2024-04-11,12.0
BL01399,CUST0265,2024-05-11,12.0
BL01400,CUST0265,2024-06-10,12.0
BL01401,CUST0266,2023-11-17,12.0
BL01402,CUST0266,2023-12-17,12.0
BL01403,CUST0266,2024-01-16,12.0
BL01404,CUST0266,2024-02-15,12.0
BL01405,CUST0266,2024-03-16,12.0
BL01406,CUST0267,2023-01-19,12.0
BL01407,CUST0267,2023-02-18,12.0
BL01408,CUST0267,2023-03-20,12.0
BL01409,CUST0267,2023-04-19,12.0
BL01410,CUST0267,2023-05-19,12.0
BL01411,CUST0267,2023-06-18,12.0
BL01412,CUST0267,2023-07-18,12.0
BL01413,CUST0267,2023-08-17,12.0
BL01414,CUST0267,2023-09-16,12.0
BL01415,CUST0267,2023-10-16,12.0
BL01416,CUST0267,2023-11-15,12.0
BL01417,CUST0267,2023-12-15,12.0
BL01418,CUST0267,2024-01-14,12.0
BL01419,CUST0267,2024-02-13,12.0
BL01420,CUST0267,2024-03-14,12.0
BL01421,CUST0267,2024-04-13,12.0
BL01422,CUST0267,2024-05-13,12.0
BL01423,CUST0267,2024-06-12,12.0
BL01424,CUST0268,2023-12-17,63.7
BL01425,CUST0268,2024-01-16,63.7
BL01426,CUST0269,2023-02-16,12.0
BL01427,CUST0269,2023-03-18,12.0
BL01428,CUST0269,2023-04-17,12.0
BL01429,CUST0269,2023-05-17,12.0
BL01430,CUST0269,2023-06-16,12.0
BL01431,CUST0269,2023-07-16,12.0
BL01432,CUST0269,2023-08-15,12.0
BL01433,CUST0269,2023-09-14,12.0
BL01434,CUST0269,2023-10-14,12.0
BL01435,CUST0269,2023-11-13,12.0
BL01436,CUST0269,2023-12-13,12.0
BL01437,CUST0269,2024-01-12,12.0
BL01438,CUST0269,2024-02-11,12.0
BL01439,CUST0269,2024-03-12,12.0
BL01440,CUST0269,2024-04-11,12.0
BL01441,CUST0269,2024-05-11,12.0
BL01442,CUST0269,2024-06-10,12.0
BL01443,CUST0270,2023-12-27,63.7
BL01444,CUST0270,2024-01-26,63.7
BL01445,CUST0270,2024-02-25,63.7
BL01446,CUST0270,2024-03-26,63.7
BL01447,CUST0270,2024-04-25,63.7
BL01448,CUST0270,2024-05-25,63.7
BL01449,CUST0270,2024-06-24,63.7
BL01450,CUST0272,2023-06-16,12.0
BL01451,CUST0272,2023-07-16,12.0
BL01452,CUST0272,2023-08-15,12.0
BL01453,CUST0272,2023-09-14,12.0
BL01454,CUST0272,2023-10-14,12.0
BL01455,CUST0272,2023-11-13,12.0
BL01456,CUST0272,2023-12-13,12.0
BL01457,CUST0272,2024-01-12,12.0
BL01458,CUST0272,2024-02-11,12.0
BL01459,CUST0272,2024-03-12,12.0
BL01460,CUST0272,2024-04-11,12.0
BL01461,CUST0272,2024-05-11,12.0
BL01462,CUST0272,2024-06-10,12.0
BL01463,CUST0273,2023-07-11,12.0
BL01464,CUST0273,2023-08-10,12.0
BL01465,CUST0273,2023-09-09,12.0
BL01466,CUST0273,2023-10-09,12.0
BL01467,CUST0273,2023-11-08,12.0
BL01468,CUST0273,2023-12-08,12.0
BL01469,CUST0273,2024-01-07,12.0
BL01470,CUST0273,2024-02-06,12.0
BL01471,CUST0273,2024-03-07,12.0
BL01472,CUST0273,2024-04-06,12.0
BL01473,CUST0273,2024-05-06,12.0
BL01474,CUST0273,2024-06-05,12.0
BL01475,CUST0274,2023-07-30,12.0
BL01476,CUST0274,2023-08-29,12.0
BL01477,CUST0274,2023-09-28,12.0
BL01478,CUST0274,2023-10-28,12.0
BL01479,CUST0274,2023-11-27,12.0
BL01480,CUST0274,2023-12-27,12.0
BL01481,CUST0274,2024-01-26,12.0
BL01482,CUST0274,2024-02-25,12.0
BL01483,CUST0274,2024-03-26,12.0
BL01484,CUST0274,2024-04-25,12.0
BL01485,CUST0274,2024-05-25,12.0
BL01486,CUST0274,2024-06-24,12.0
BL01487,CUST0277,2023-08-25,12.0
BL01488,CUST0277,2023-09-24,12.0
BL01489,CUST0277,2023-10-24,12.0
BL01490,CUST0277,2023-11-23,12.0
BL01491,CUST0277,2023-12-23,12.0
BL01492,CUST0277,2024-01-22,12.0
BL01493,CUST0277,2024-02-21,12.0
BL01494,CUST0277,2024-03-22,12.0
BL01495,CUST0277,2024-04-21,12.0
BL01496,CUST0277,2024-05-21,12.0
BL01497,CUST0277,2024-06-20,12.0
BL01498,CUST0279,2023-12-13,12.0
BL01499,CUST0279,2024-01-12,12.0
BL01500,CUST0279,2024-02-11,12.0
BL01501,CUST0279,2024-03-12,12.0
BL01502,CUST0281,2023-08-06,12.0
BL01503,CUST0281,2023-09-05,12.0
BL01504,CUST0282,2023-04-12,49.0
BL01505,CUST0282,2023-05-12,49.0
BL01506,CUST0282,2023-06-11,49.0
BL01507,CUST0282,2023-07-11,49.0
BL01508,CUST0282,2023-08-10,49.0
BL01509,CUST0282,2023-09-09,63.7
BL01510,CUST0282,2023-10-09,63.7
BL01511,CUST0282,2023-11-08,63.7
BL01512,CUST0283,2023-05-02,12.0
BL01513,CUST0283,2023-06-01,12.0
BL01514,CUST0283,2023-07-01,12.0
BL01515,CUST0283,2023-07-31,12.0
BL01516,CUST0283,2023-08-30,12.0
BL01517,CUST0283,2023-09-29,12.0
BL01518,CUST0283,2023-10-29,12.0
BL01519,CUST0283,2023-11-28,12.0
BL01520,CUST0283,2023-12-28,12.0
BL01521,CUST0283,2024-01-27,12.0
BL01522,CUST0283,2024-02-26,12.0
BL01523,CUST0283,2024-03-27,12.0
BL01524,CUST0283,2024-04-26,12.0
BL01525,CUST0283,2024-05-26,12.0
BL01526,CUST0283,2024-06-25,12.0
BL01527,CUST0284,2023-06-01,49.0
BL01528,CUST0284,2023-07-01,49.0
BL01529,CUST0284,2023-07-31,49.0
BL01530,CUST0284,2023-08-30,49.0
BL01531,CUST0284,2023-09-29,63.7
BL01532,CUST0284,2023-10-29,63.7
BL01533,CUST0284,2023-11-28,63.7
BL01534,CUST0285,2024-02-29,12.0
BL01535,CUST0285,2024-03-30,12.0
BL01536,CUST0285,2024-04-29,12.0
BL01537,CUST0285,2024-05-29,12.0
BL01538,CUST0285,2024-06-28,12.0
BL01539,CUST0286,2023-10-17,63.7
BL01540,CUST0286,2023-11-16,63.7
BL01541,CUST0286,2023-12-16,63.7
BL01542,CUST0286,2024-01-15,63.7
BL01543,CUST0286,2024-02-14,63.7
BL01544,CUST0286,2024-03-15,63.7
BL01545,CUST0286,2024-04-14,63.7
BL01546,CUST0286,2024-05-14,63.7
BL01547,CUST0286,2024-06-13,63.7
BL01548,CUST0287,2024-01-17,12.0
BL01549,CUST0287,2024-02-16,12.0
BL01550,CUST0287,2024-03-17,12.0
BL01551,CUST0287,2024-04-16,12.0
BL01552,CUST0287,2024-05-16,12.0
BL01553,CUST0287,2024-06-15,12.0
BL01554,CUST0288,2023-11-07,63.7
BL01555,CUST0288,2023-12-07,63.7
BL01556,CUST0288,2024-01-06,63.7
BL01557,CUST0288,2024-02-05,63.7
BL01558,CUST0288,2024-03-06,63.7
BL01559,CUST0288,2024-04-05,63.7
BL01560,CUST0288,2024-05-05,63.7
BL01561,CUST0288,2024-06-04,63.7
BL01562,CUST0289,2023-04-08,12.0
BL01563,CUST0289,2023-05-08,12.0
BL01564,CUST0289,2023-06-07,12.0
BL01565,CUST0289,2023-07-07,12.0
BL01566,CUST0289,2023-08-06,12.0
BL01567,CUST0289,2023-09-05,12.0
BL01568,CUST0289,2023-10-05,12.0
BL01569,CUST0289,2023-11-04,12.0
BL01570,CUST0289,2023-12-04,12.0
BL01571,CUST0289,2024-01-03,12.0
BL01572,CUST0289,2024-02-02,12.0
BL01573,CUST0289,2024-03-03,12.0
BL01574,CUST0289,2024-04-02,12.0
BL01575,CUST0289,2024-05-02,12.0
BL01576,CUST0289,2024-06-01,12.0
BL01577,CUST0290,2023-02-19,49.0
BL01578,CUST0290,2023-03-21,49.0
BL01579,CUST0290,2023-04-20,49.0
BL01580,CUST0290,2023-05-20,49.0
BL01581,CUST0290,2023-06-19,49.0
BL01582,CUST0290,2023-07-19,49.0
BL01583,CUST0290,2023-08-18,49.0
BL01584,CUST0290,2023-09-17,63.7
BL01585,CUST0290,2023-10-17,63.7
BL01586,CUST0290,2023-11-16,63.7
BL01587,CUST0290,2023-12-16,63.7
BL01588,CUST0290,2024-01-15,63.7
BL01589,CUST0290,2024-02-14,63.7
BL01590,CUST0290,2024-03-15,63.7
BL01591,CUST0290,2024-04-14,63.7
BL01592,CUST0290,2024-05-14,63.7
BL01593,CUST0290,2024-06-13,63.7
BL01594,CUST0291,2024-02-08,12.0
BL01595,CUST0291,2024-03-09,12.0
BL01596,CUST0291,2024-04-08,12.0
BL01597,CUST0291,2024-05-08,12.0
BL01598,CUST0291,2024-06-07,12.0
BL01599,CUST0293,2024-01-18,12.0
BL01600,CUST0293,2024-02-17,12.0
BL01601,CUST0293,2024-03-18,12.0
BL01602,CUST0293,2024-04-17,12.0
BL01603,CUST0293,2024-05-17,12.0
BL01604,CUST0293,2024-06-16,12.0
BL01605,CUST0294,2024-02-07,12.0
BL01606,CUST0294,2024-03-08,12.0
BL01607,CUST0294,2024-04-07,12.0
BL01608,CUST0294,2024-05-07,12.0
BL01609,CUST0294,2024-06-06,12.0
BL01610,CUST0295,2023-09-14,63.7
BL01611,CUST0295,2023-10-14,63.7
BL01612,CUST0295,2023-11-13,63.7
BL01613,CUST0295,2023-12-13,63.7
BL01614,CUST0295,2024-01-12,63.7
BL01615,CUST0295,2024-02-11,63.7
BL01616,CUST0295,2024-03-12,63.7
BL01617,CUST0295,2024-04-11,63.7
BL01618,CUST0295,2024-05-11,63.7
BL01619,CUST0295,2024-06-10,63.7
BL01620,CUST0296,2024-04-12,63.7
BL01621,CUST0296,2024-05-12,63.7
BL01622,CUST0296,2024-06-11,63.7
BL01623,CUST0297,2024-01-18,63.7
BL01624,CUST0297,2024-02-17,63.7
BL01625,CUST0297,2024-03-18,63.7
BL01626,CUST0297,2024-04-17,63.7
BL01627,CUST0297,2024-05-17,63.7
BL01628,CUST0297,2024-06-16,63.7
BL01629,CUST0299,2024-01-06,12.0
BL01630,CUST0299,2024-02-05,12.0
BL01631,CUST0299,2024-03-06,12.0
BL01632,CUST0299,2024-04-05,12.0
BL01633,CUST0299,2024-05-05,12.0
BL01634,CUST0299,2024-06-04,12.0
BL01635,CUST0301,2023-05-16,12.0
BL01636,CUST0301,2023-06-15,12.0
BL01637,CUST0301,2023-07-15,12.0
BL01638,CUST0301,2023-08-14,12.0
BL01639,CUST0301,2023-09-13,12.0
BL01640,CUST0301,2023-10-13,12.0
BL01641,CUST0301,2023-11-12,12.0
BL01642,CUST0301,2023-12-12,12.0
BL01643,CUST0301,2024-01-11,12.0
BL01644,CUST0301,2024-02-10,12.0
BL01645,CUST0301,2024-03-11,12.0
BL01646,CUST0301,2024-04-10,12.0
BL01647,CUST0301,2024-05-10,12.0
BL01648,CUST0301,2024-06-09,12.0
BL01649,CUST0302,2023-12-11,12.0
BL01650,CUST0302,2024-01-10,12.0
BL01651,CUST0302,2024-02-09,12.0
BL01652,CUST0302,2024-03-10,12.0
BL01653,CUST0302,2024-04-09,12.0
BL01654,CUST0302,2024-05-09,12.0
BL01655,CUST0302,2024-06-08,12.0
BL01656,CUST0303,2023-07-15,49.0
BL01657,CUST0303,2023-08-14,49.0
BL01658,CUST0303,2023-09-13,63.7
BL01659,CUST0303,2023-10-13,63.7
BL01660,CUST0303,2023-11-12,63.7
BL01661,CUST0303,2023-12-12,63.7
BL01662,CUST0303,2024-01-11,63.7
BL01663,CUST0303,2024-02-10,63.7
BL01664,CUST0303,2024-03-11,63.7
BL01665,CUST0303,2024-04-10,63.7
BL01666,CUST0303,2024-05-10,63.7
BL01667,CUST0303,2024-06-09,63.7
BL01668,CUST0305,2024-03-28,63.7
BL01669,CUST0305,2024-04-27,63.7
BL01670,CUST0305,2024-05-27,63.7
BL01671,CUST0305,2024-06-26,63.7
BL01672,CUST0306,2023-04-24,12.0
BL01673,CUST0306,2023-05-24,12.0
BL01674,CUST0306,2023-06-23,12.0
BL01675,CUST0306,2023-07-23,12.0
BL01676,CUST0306,2023-08-22,12.0
BL01677,CUST0306,2023-09-21,12.0
BL01678,CUST0306,2023-10-21,12.0
BL01679,CUST0306,2023-11-20,12.0
BL01680,CUST0306,2023-12-20,12.0
BL01681,CUST0306,2024-01-19,12.0
BL01682,CUST0306,2024-02-18,12.0
BL01683,CUST0306,2024-03-19,12.0
BL01684,CUST0306,2024-04-18,12.0
BL01685,CUST0306,2024-05-18,12.0
BL01686,CUST0306,2024-06-17,12.0
BL01687,CUST0307,2023-06-04,12.0
BL01688,CUST0307,2023-07-04,12.0
BL01689,CUST0307,2023-08-03,12.0
BL01690,CUST0307,2023-09-02,12.0
BL01691,CUST0307,2023-10-02,12.0
BL01692,CUST0307,2023-11-01,12.0
BL01693,CUST0307,2023-12-01,12.0
BL01694,CUST0307,2023-12-31,12.0
BL01695,CUST0307,2024-01-30,12.0
BL01696,CUST0307,2024-02-29,12.0
BL01697,CUST0307,2024-03-30,12.0
BL01698,CUST0307,2024-04-29,12.0
BL01699,CUST0307,2024-05-29,12.0
BL01700,CUST0307,2024-06-28,12.0
BL01701,CUST0308,2023-01-24,49.0
BL01702,CUST0308,2023-02-23,49.0
BL01703,CUST0308,2023-03-25,49.0
BL01704,CUST0308,2023-04-24,49.0
BL01705,CUST0308,2023-05-24,49.0
BL01706,CUST0308,2023-06-23,49.0
BL01707,CUST0308,2023-07-23,49.0
BL01708,CUST0308,2023-08-22,49.0
BL01709,CUST0308,2023-09-21,63.7
BL01710,CUST0308,2023-10-21,63.7
BL01711,CUST0308,2023-11-20,63.7
BL01712,CUST0308,2023-12-20,63.7
BL01713,CUST0308,2024-01-19,63.7
BL01714,CUST0308,2024-02-18,63.7
BL01715,CUST0308,2024-03-19,63.7
BL01716,CUST0308,2024-04-18,63.7
BL01717,CUST0308,2024-05-18,63.7
BL01718,CUST0308,2024-06-17,63.7
BL01719,CUST0310,2023-08-21,12.0
BL01720,CUST0310,2023-09-20,12.0
BL01721,CUST0310,2023-10-20,12.0
BL01722,CUST0310,2023-11-19,12.0
BL01723,CUST0310,2023-12-19,12.0
BL01724,CUST0310,2024-01-18,12.0
BL01725,CUST0310,2024-02-17,12.0
BL01726,CUST0310,2024-03-18,12.0
BL01727,CUST0310,2024-04-17,12.0
BL01728,CUST0311,2024-01-16,12.0
BL01729,CUST0311,2024-02-15,12.0
BL01730,CUST0311,2024-03-16,12.0
BL01731,CUST0311,2024-04-15,12.0
BL01732,CUST0311,2024-05-15,12.0
BL01733,CUST0311,2024-06-14,12.0
BL01734,CUST0312,2023-02-20,49.0
BL01735,CUST0312,2023-03-22,49.0
BL01736,CUST0312,2023-04-21,49.0
BL01737,CUST0312,2023-05-21,49.0
BL01738,CUST0312,2023-06-20,49.0
BL01739,CUST0312,2023-07-20,49.0
BL01740,CUST0312,2023-08-19,49.0
BL01741,CUST0312,2023-09-18,63.7
BL01742,CUST0312,2023-10-18,63.7
BL01743,CUST0312,2023-11-17,63.7
BL01744,CUST0312,2023-12-17,63.7
BL01745,CUST0312,2024-01-16,63.7
BL01746,CUST0312,2024-02-15,63.7
BL01747,CUST0312,2024-03-16,63.7
BL01748,CUST0312,2024-04-15,63.7
BL01749,CUST0312,2024-05-15,63.7
BL01750,CUST0312,2024-06-14,63.7
BL01751,CUST0313,2023-01-17,12.0
BL01752,CUST0313,2023-02-16,12.0
BL01753,CUST0313,2023-03-18,12.0
BL01754,CUST0313,2023-04-17,12.0
BL01755,CUST0313,2023-05-17,12.0
BL01756,CUST0313,2023-06-16,12.0
BL01757,CUST0313,2023-07-16,12.0
BL01758,CUST0313,2023-08-15,12.0
BL01759,CUST0313,2023-09-14,12.0
BL01760,CUST0313,2023-10-14,12.0
BL01761,CUST0313,2023-11-13,12.0
BL01762,CUST0313,2023-12-13,12.0
BL01763,CUST0313,2024-01-12,12.0
BL01764,CUST0313,2024-02-11,12.0
BL01765,CUST0313,2024-03-12,12.0
BL01766,CUST0313,2024-04-11,12.0
BL01767,CUST0313,2024-05-11,12.0
BL01768,CUST0313,2024-06-10,12.0
BL01769,CUST0314,2023-08-16,49.0
BL01770,CUST0314,2023-09-15,63.7
BL01771,CUST0314,2023-10-15,63.7
BL01772,CUST0314,2023-11-14,63.7
BL01773,CUST0314,2023-12-14,63.7
BL01774,CUST0314,2024-01-13,63.7
BL01775,CUST0314,2024-02-12,63.7
BL01776,CUST0314,2024-03-13,63.7
BL01777,CUST0314,2024-04-12,63.7
BL01778,CUST0314,2024-05-12,63.7
BL01779,CUST0314,2024-06-11,63.7
BL01780,CUST0315,2023-12-18,12.0
BL01781,CUST0315,2024-01-17,12.0
BL01782,CUST0315,2024-02-16,12.0
BL01783,CUST0315,2024-03-17,12.0
BL01784,CUST0315,2024-04-16,12.0
BL01785,CUST0315,2024-05-16,12.0
BL01786,CUST0315,2024-06-15,12.0
BL01787,CUST0317,2023-02-16,12.0
BL01788,CUST0317,2023-03-18,12.0
BL01789,CUST0317,2023-04-17,12.0
BL01790,CUST0317,2023-05-17,12.0
BL01791,CUST0317,2023-06-16,12.0
BL01792,CUST0320,2023-04-21,49.0
BL01793,CUST0320,2023-05-21,49.0
BL01794,CUST0320,2023-06-20,49.0
BL01795,CUST0320,2023-07-20,49.0
BL01796,CUST0320,2023-08-19,49.0
BL01797,CUST0320,2023-09-18,63.7
BL01798,CUST0320,2023-10-18,63.7
BL01799,CUST0320,2023-11-17,63.7
BL01800,CUST0320,2023-12-17,63.7
BL01801,CUST0320,2024-01-16,63.7
BL01802,CUST0320,2024-02-15,63.7
BL01803,CUST0320,2024-03-16,63.7
BL01804,CUST0320,2024-04-15,63.7
BL01805,CUST0320,2024-05-15,63.7
BL01806,CUST0320,2024-06-14,63.7
BL01807,CUST0322,2024-03-15,63.7
BL01808,CUST0322,2024-04-14,63.7
BL01809,CUST0323,2023-05-09,12.0
BL01810,CUST0323,2023-06-08,12.0
BL01811,CUST0325,2024-02-09,12.0
BL01812,CUST0325,2024-03-10,12.0
BL01813,CUST0325,2024-04-09,12.0
BL01814,CUST0325,2024-05-09,12.0
BL01815,CUST0325,2024-06-08,12.0
BL01816,CUST0327,2023-08-04,12.0
BL01817,CUST0327,2023-09-03,12.0
BL01818,CUST0327,2023-10-03,12.0
BL01819,CUST0327,2023-11-02,12.0
BL01820,CUST0327,2023-12-02,12.0
BL01821,CUST0327,2024-01-01,12.0
BL01822,CUST0327,2024-01-31,12.0
BL01823,CUST0327,2024-03-01,12.0
BL01824,CUST0327,2024-03-31,12.0
BL01825,CUST0327,2024-04-30,12.0
BL01826,CUST0328,2023-08-18,12.0
BL01827,CUST0328,2023-09-17,12.0
BL01828,CUST0328,2023-10-17,12.0
BL01829,CUST0328,2023-11-16,12.0
BL01830,CUST0328,2023-12-16,12.0
BL01831,CUST0328,2024-01-15,12.0
BL01832,CUST0328,2024-02-14,12.0
BL01833,CUST0328,2024-03-15,12.0
BL01834,CUST0328,2024-04-14,12.0
BL01835,CUST0328,2024-05-14,12.0
BL01836,CUST0328,2024-06-13,12.0
BL01837,CUST0330,2024-02-06,63.7
BL01838,CUST0330,2024-03-07,63.7
BL01839,CUST0330,2024-04-06,63.7
BL01840,CUST0330,2024-05-06,63.7
BL01841,CUST0330,2024-06-05,63.7
BL01842,CUST0331,2023-11-26,63.7
BL01843,CUST0331,2023-12-26,63.7
BL01844,CUST0331,2024-01-25,63.7
BL01845,CUST0331,2024-02-24,63.7
BL01846,CUST0331,2024-03-25,63.7
BL01847,CUST0331,2024-04-24,63.7
BL01848,CUST0331,2024-05-24,63.7
BL01849,CUST0331,2024-06-23,63.7
BL01850,CUST0332,2024-03-09,12.0
BL01851,CUST0332,2024-04-08,12.0
BL01852,CUST0332,2024-05-08,12.0
BL01853,CUST0332,2024-06-07,12.0
BL01854,CUST0333,2023-12-31,63.7
BL01855,CUST0333,2024-01-30,63.7
BL01856,CUST0333,2024-02-29,63.7
BL01857,CUST0333,2024-03-30,63.7
BL01858,CUST0333,2024-04-29,63.7
BL01859,CUST0333,2024-05-29,63.7
BL01860,CUST0333,2024-06-28,63.7
BL01861,CUST0334,2023-06-14,12.0
BL01862,CUST0334,2023-07-14,12.0
BL01863,CUST0334,2023-08-13,12.0
BL01864,CUST0334,2023-09-12,12.0
BL01865,CUST0334,2023-10-12,12.0
BL01866,CUST0335,2023-05-21,12.0
BL01867,CUST0335,2023-06-20,12.0
BL01868,CUST0335,2023-07-20,12.0
BL01869,CUST0335,2023-08-19,12.0
BL01870,CUST0335,2023-09-18,12.0
BL01871,CUST0335,2023-10-18,12.0
BL01872,CUST0335,2023-11-17,12.0
BL01873,CUST0335,2023-12-17,12.0
BL01874,CUST0335,2024-01-16,12.0
BL01875,CUST0335,2024-02-15,12.0
BL01876,CUST0335,2024-03-16,12.0
BL01877,CUST0335,2024-04-15,12.0
BL01878,CUST0335,2024-05-15,12.0
BL01879,CUST0335,2024-06-14,12.0
BL01880,CUST0336,2023-11-02,12.0
BL01881,CUST0336,2023-12-02,12.0
BL01882,CUST0336,2024-01-01,12.0
BL01883,CUST0336,2024-01-31,12.0
BL01884,CUST0336,2024-03-01,12.0
BL01885,CUST0336,2024-03-31,12.0
BL01886,CUST0336,2024-04-30,12.0
BL01887,CUST0336,2024-05-30,12.0
BL01888,CUST0336,2024-06-29,12.0
BL01889,CUST0337,2023-11-06,12.0
BL01890,CUST0337,2023-12-06,12.0
BL01891,CUST0337,2024-01-05,12.0
BL01892,CUST0337,2024-02-04,12.0
BL01893,CUST0337,2024-03-05,12.0
BL01894,CUST0337,2024-04-04,12.0
BL01895,CUST0337,2024-05-04,12.0
BL01896,CUST0337,2024-06-03,12.0
BL01897,CUST0338,2023-11-30,63.7
BL01898,CUST0338,2023-12-30,63.7
BL01899,CUST0338,2024-01-29,63.7
BL01900,CUST0338,2024-02-28,63.7
BL01901,CUST0338,2024-03-29,63.7
BL01902,CUST0338,2024-04-28,63.7
BL01903,CUST0338,2024-05-28,63.7
BL01904,CUST0338,2024-06-27,63.7
